entity_id,spec_id
ENTITY#025,www.jrlinton.co.uk//1540
ENTITY#026,www.mrhightech.com//1
ENTITY#026,www.mediashopuk.com//47
ENTITY#026,www.cleverboxes.com//87
ENTITY#026,www.itenergy.co.uk//214
ENTITY#026,www.planet-computer.it//288
ENTITY#026,www.xpcpro.com//304
ENTITY#026,www.makingbuyingeasy.co.uk//406
ENTITY#026,www.jrlinton.co.uk//429
ENTITY#026,www.imldirect.it//705
ENTITY#027,www.mrhightech.com//6
ENTITY#027,www.mediashopuk.com//16
ENTITY#027,www.kingsfieldcomputers.co.uk//123
ENTITY#027,www.cleverboxes.com//125
ENTITY#027,www.ohc24.ch//162
ENTITY#027,www.imldirect.it//230
ENTITY#027,www.planet-computer.it//247
ENTITY#027,www.xpcpro.com//319
ENTITY#027,www.itenergy.co.uk//405
ENTITY#027,www.makingbuyingeasy.co.uk//634
ENTITY#027,www.jrlinton.co.uk//772
ENTITY#028,www.xpcpro.com//1
ENTITY#028,www.mrhightech.com//84
ENTITY#028,www.mediashopuk.com//160
ENTITY#028,www.xpcpro.com//179
ENTITY#028,www.planet-computer.it//275
ENTITY#028,www.cleverboxes.com//322
ENTITY#028,www.cleverboxes.com//376
ENTITY#028,www.makingbuyingeasy.co.uk//576
ENTITY#028,www.kingsfieldcomputers.co.uk//669
ENTITY#028,www.imldirect.it//680
ENTITY#028,www.itenergy.co.uk//718
ENTITY#028,www.jrlinton.co.uk//940
ENTITY#028,www.jrlinton.co.uk//1028
ENTITY#028,www.softwarecity.ca//5418
ENTITY#029,ca.pcpartpicker.com//308
ENTITY#029,www.getprice.com.au//390
ENTITY#029,catalog.com//583
ENTITY#029,www.softwarecity.ca//5892
ENTITY#029,www.ebay.com//12074
ENTITY#029,www.ebay.com//16466
ENTITY#029,www.ebay.com//19018
ENTITY#029,www.ebay.com//19459
ENTITY#029,www.ebay.com//20254
ENTITY#029,www.ebay.com//21590
ENTITY#029,www.ebay.com//21853
ENTITY#029,www.ebay.com//22617
ENTITY#030,catalog.com//301
ENTITY#030,www.officedepot.com//319
ENTITY#030,ca.pcpartpicker.com//544
ENTITY#030,ce.yikus.com//580
ENTITY#030,www.pcconnection.com//1406
ENTITY#030,www.vology.com//2280
ENTITY#030,www.softwarecity.ca//5484
ENTITY#030,www.ebay.com//10883
ENTITY#030,www.ebay.com//12286
ENTITY#030,www.ebay.com//19564
ENTITY#030,www.ebay.com//20116
ENTITY#030,www.ebay.com//20203
ENTITY#030,www.ebay.com//23514
ENTITY#031,www.pc-canada.com//12
ENTITY#031,ca.pcpartpicker.com//182
ENTITY#031,www.pcconnection.com//410
ENTITY#031,ce.yikus.com//1316
ENTITY#031,www.best-deal-items.com//1640
ENTITY#031,www.vology.com//2315
ENTITY#031,www.softwarecity.ca//5753
ENTITY#031,www.ebay.com//9344
ENTITY#031,www.ebay.com//9834
ENTITY#031,www.ebay.com//16169
ENTITY#031,www.ebay.com//20812
ENTITY#031,www.ebay.com//23374
ENTITY#031,www.ebay.com//23516
ENTITY#032,www.xpcpro.com//140
ENTITY#032,www.planet-computer.it//151
ENTITY#032,www.getprice.com.au//192
ENTITY#032,ca.pcpartpicker.com//244
ENTITY#032,www.makingbuyingeasy.co.uk//304
ENTITY#032,www.cleverboxes.com//318
ENTITY#032,www.itenergy.co.uk//392
ENTITY#032,www.kingsfieldcomputers.co.uk//507
ENTITY#032,www.imldirect.it//550
ENTITY#032,www.jrlinton.co.uk//585
ENTITY#032,www.ohc24.ch//654
ENTITY#032,www.imldirect.it//856
ENTITY#032,www.jrlinton.co.uk//981
ENTITY#032,www.ebay.com//19695
ENTITY#033,www.ohc24.ch//100
ENTITY#033,www.xpcpro.com//134
ENTITY#033,www.planet-computer.it//204
ENTITY#033,www.cleverboxes.com//230
ENTITY#033,www.kingsfieldcomputers.co.uk//334
ENTITY#033,www.imldirect.it//462
ENTITY#033,ca.pcpartpicker.com//534
ENTITY#033,www.makingbuyingeasy.co.uk//557
ENTITY#033,www.jrlinton.co.uk//619
ENTITY#033,www.softwarecity.ca//5730
ENTITY#033,www.ebay.com//20045
ENTITY#034,www.cleverboxes.com//185
ENTITY#034,www.planet-computer.it//203
ENTITY#034,www.itenergy.co.uk//234
ENTITY#034,www.getprice.com.au//257
ENTITY#034,www.xpcpro.com//271
ENTITY#034,www.makingbuyingeasy.co.uk//567
ENTITY#034,ca.pcpartpicker.com//625
ENTITY#034,www.imldirect.it//769
ENTITY#034,ce.yikus.com//1364
ENTITY#034,www.jrlinton.co.uk//1882
ENTITY#034,www.softwarecity.ca//5871
ENTITY#035,www.xpcpro.com//67
ENTITY#035,www.hardware-planet.it//200
ENTITY#035,www.makingbuyingeasy.co.uk//207
ENTITY#035,www.imldirect.it//301
ENTITY#035,www.getprice.com.au//311
ENTITY#035,ca.pcpartpicker.com//322
ENTITY#035,www.ohc24.ch//377
ENTITY#035,www.kingsfieldcomputers.co.uk//777
ENTITY#035,www.jrlinton.co.uk//1074
ENTITY#036,www.planet-computer.it//55
ENTITY#036,www.xpcpro.com//155
ENTITY#036,www.kingsfieldcomputers.co.uk//167
ENTITY#036,www.itenergy.co.uk//217
ENTITY#036,www.pc-canada.com//384
ENTITY#036,www.imldirect.it//431
ENTITY#036,www.makingbuyingeasy.co.uk//559
ENTITY#036,www.jrlinton.co.uk//1072
ENTITY#036,www.softwarecity.ca//5446
ENTITY#037,www.getprice.com.au//149
ENTITY#037,www.planet-computer.it//244
ENTITY#037,www.xpcpro.com//253
ENTITY#037,www.cleverboxes.com//320
ENTITY#037,www.makingbuyingeasy.co.uk//538
ENTITY#037,www.imldirect.it//656
ENTITY#037,www.itenergy.co.uk//794
ENTITY#037,www.jrlinton.co.uk//959
ENTITY#037,www.jrlinton.co.uk//1623
ENTITY#038,www.ohc24.ch//83
ENTITY#038,www.ohc24.ch//316
ENTITY#038,www.itenergy.co.uk//727
ENTITY#038,www.jrlinton.co.uk//1855
ENTITY#039,www.cleverboxes.com//111
ENTITY#039,www.mrhightech.com//125
ENTITY#039,www.planet-computer.it//160
ENTITY#039,www.imldirect.it//167
ENTITY#039,www.mediashopuk.com//173
ENTITY#039,www.xpcpro.com//185
ENTITY#039,www.itenergy.co.uk//439
ENTITY#039,www.makingbuyingeasy.co.uk//486
ENTITY#039,www.kingsfieldcomputers.co.uk//676
ENTITY#039,www.itenergy.co.uk//725
ENTITY#039,www.jrlinton.co.uk//876
ENTITY#039,www.jrlinton.co.uk//1899
ENTITY#040,www.mediashopuk.com//1
ENTITY#040,www.cleverboxes.com//14
ENTITY#040,www.mrhightech.com//55
ENTITY#040,www.planet-computer.it//130
ENTITY#040,www.getprice.com.au//381
ENTITY#040,www.makingbuyingeasy.co.uk//405
ENTITY#040,www.itenergy.co.uk//505
ENTITY#040,www.kingsfieldcomputers.co.uk//707
ENTITY#040,www.imldirect.it//888
ENTITY#040,www.jrlinton.co.uk//1856
ENTITY#041,www.makingbuyingeasy.co.uk//47
ENTITY#041,www.mrhightech.com//62
ENTITY#041,www.mediashopuk.com//85
ENTITY#041,www.cleverboxes.com//124
ENTITY#041,www.imldirect.it//135
ENTITY#041,www.planet-computer.it//224
ENTITY#041,www.xpcpro.com//234
ENTITY#041,www.kingsfieldcomputers.co.uk//296
ENTITY#041,www.itenergy.co.uk//464
ENTITY#041,www.jrlinton.co.uk//701
ENTITY#041,www.softwarecity.ca//5669
ENTITY#042,www.kingsfieldcomputers.co.uk//24
ENTITY#042,www.mrhightech.com//82
ENTITY#042,www.hardware-planet.it//165
ENTITY#042,www.mediashopuk.com//169
ENTITY#042,www.imldirect.it//189
ENTITY#042,www.imldirect.it//391
ENTITY#042,www.jrlinton.co.uk//461
ENTITY#042,www.jrlinton.co.uk//650
ENTITY#042,www.itenergy.co.uk//655
ENTITY#042,www.jrlinton.co.uk//1025
ENTITY#042,www.jrlinton.co.uk//1050
ENTITY#043,www.planet-computer.it//17
ENTITY#043,ca.pcpartpicker.com//25
ENTITY#043,www.officedepot.com//134
ENTITY#043,www.ebay.com//10062
ENTITY#043,www.ebay.com//11464
ENTITY#043,www.ebay.com//14690
ENTITY#043,www.ebay.com//15390
ENTITY#043,www.ebay.com//15418
ENTITY#043,www.ebay.com//22722
ENTITY#044,www.makingbuyingeasy.co.uk//6
ENTITY#044,www.planet-computer.it//156
ENTITY#044,www.getprice.com.au//225
ENTITY#044,www.imldirect.it//476
ENTITY#044,www.itenergy.co.uk//675
ENTITY#044,ca.pcpartpicker.com//706
ENTITY#044,www.kingsfieldcomputers.co.uk//735
ENTITY#044,ce.yikus.com//743
ENTITY#044,www.jrlinton.co.uk//1876
ENTITY#044,www.softwarecity.ca//5804
ENTITY#044,www.ebay.com//19363
ENTITY#045,www.cleverboxes.com//9
ENTITY#045,www.planet-computer.it//28
ENTITY#045,www.kingsfieldcomputers.co.uk//206
ENTITY#045,www.imldirect.it//220
ENTITY#045,www.getprice.com.au//356
ENTITY#045,www.jrlinton.co.uk//395
ENTITY#045,ca.pcpartpicker.com//430
ENTITY#045,www.softwarecity.ca//5842
ENTITY#045,www.ebay.com//23328
ENTITY#046,www.kingsfieldcomputers.co.uk//2
ENTITY#046,www.itenergy.co.uk//194
ENTITY#046,www.getprice.com.au//241
ENTITY#046,www.hardware-planet.it//270
ENTITY#046,www.imldirect.it//529
ENTITY#046,ca.pcpartpicker.com//611
ENTITY#046,www.jrlinton.co.uk//823
ENTITY#046,www.pcconnection.com//2880
ENTITY#047,www.best-deal-items.com//889
ENTITY#047,www.best-deal-items.com//889
ENTITY#048,www.getprice.com.au//195
ENTITY#048,www.getprice.com.au//198
ENTITY#048,www.getprice.com.au//298
ENTITY#048,www.getprice.com.au//304
ENTITY#048,www.getprice.com.au//306
ENTITY#048,www.getprice.com.au//347
ENTITY#048,www.getprice.com.au//376
ENTITY#049,www.ebay.com//11551
ENTITY#049,www.ebay.com//21018
ENTITY#049,www.ebay.com//21018
ENTITY#049,www.ebay.com//21054
ENTITY#049,www.ebay.com//22747
ENTITY#049,www.ebay.com//23401
ENTITY#049,www.ebay.com//23569
ENTITY#050,www.cleverboxes.com//113
ENTITY#050,www.imldirect.it//155
ENTITY#050,www.planet-computer.it//165
ENTITY#050,www.getprice.com.au//249
ENTITY#050,www.xpcpro.com//296
ENTITY#050,www.kingsfieldcomputers.co.uk//637
ENTITY#050,www.itenergy.co.uk//739
ENTITY#050,www.jrlinton.co.uk//1716
ENTITY#050,www.ebay.com//22284
ENTITY#051,www.ebay.com//14641
ENTITY#051,www.ebay.com//22762
ENTITY#052,www.best-deal-items.com//1463
ENTITY#052,www.best-deal-items.com//1978
ENTITY#052,www.ebay.com//10881
ENTITY#052,www.ebay.com//11384
ENTITY#052,www.ebay.com//16788
ENTITY#052,www.ebay.com//19077
ENTITY#052,www.ebay.com//20289
ENTITY#052,www.ebay.com//21369
ENTITY#052,www.ebay.com//23725
ENTITY#054,www.best-deal-items.com//1419
ENTITY#054,www.ebay.com//15640
ENTITY#054,www.ebay.com//16653
ENTITY#054,www.ebay.com//18894
ENTITY#054,www.ebay.com//19423
ENTITY#054,www.ebay.com//20191
ENTITY#054,www.ebay.com//22524
ENTITY#054,www.ebay.com//22929
ENTITY#054,www.ebay.com//23008
ENTITY#054,www.ebay.com//23531
ENTITY#055,catalog.com//289
ENTITY#055,www.pcconnection.com//399
ENTITY#055,www.softwarecity.ca//5439
ENTITY#055,www.ebay.com//19006
ENTITY#055,www.ebay.com//21404
ENTITY#055,www.ebay.com//21660
ENTITY#056,www.ebay.com//9379
ENTITY#056,www.ebay.com//9382
ENTITY#056,www.ebay.com//15546
ENTITY#056,www.ebay.com//18885
ENTITY#056,www.ebay.com//19232
ENTITY#056,www.ebay.com//19591
ENTITY#056,www.ebay.com//20682
ENTITY#056,www.ebay.com//21107
ENTITY#056,www.ebay.com//21602
ENTITY#056,www.ebay.com//22948
ENTITY#057,www.ebay.com//9779
ENTITY#057,www.ebay.com//11386
ENTITY#057,www.ebay.com//11653
ENTITY#057,www.ebay.com//14807
ENTITY#057,www.ebay.com//14918
ENTITY#057,www.ebay.com//15669
ENTITY#057,www.ebay.com//15888
ENTITY#057,www.ebay.com//16280
ENTITY#057,www.ebay.com//16408
ENTITY#057,www.ebay.com//17030
ENTITY#057,www.ebay.com//17072
ENTITY#057,www.ebay.com//18920
ENTITY#057,www.ebay.com//19440
ENTITY#057,www.ebay.com//19844
ENTITY#057,www.ebay.com//20855
ENTITY#057,www.ebay.com//21994
ENTITY#057,www.ebay.com//22449
ENTITY#057,www.ebay.com//22640
ENTITY#057,www.ebay.com//23156
ENTITY#058,www.best-deal-items.com//106
ENTITY#058,www.best-deal-items.com//300
ENTITY#058,www.best-deal-items.com//654
ENTITY#058,www.best-deal-items.com//1253
ENTITY#058,www.best-deal-items.com//1482
ENTITY#058,www.best-deal-items.com//1606
ENTITY#058,www.best-deal-items.com//2103
ENTITY#058,www.best-deal-items.com//2211
ENTITY#058,www.best-deal-items.com//2315
ENTITY#058,www.best-deal-items.com//2614
ENTITY#058,www.ebay.com//16669
ENTITY#058,www.ebay.com//18591
ENTITY#058,www.ebay.com//22564
ENTITY#058,www.ebay.com//22743
ENTITY#059,www.best-deal-items.com//655
ENTITY#059,www.best-deal-items.com//897
ENTITY#059,www.best-deal-items.com//2333
ENTITY#059,www.ebay.com//9354
ENTITY#060,www.best-deal-items.com//47
ENTITY#060,www.nexus-t.co.uk//65
ENTITY#060,www.makingbuyingeasy.co.uk//72
ENTITY#060,www.best-deal-items.com//105
ENTITY#060,www.best-deal-items.com//152
ENTITY#060,www.best-deal-items.com//998
ENTITY#060,www.best-deal-items.com//1190
ENTITY#060,www.best-deal-items.com//1561
ENTITY#060,www.best-deal-items.com//1604
ENTITY#060,www.best-deal-items.com//2063
ENTITY#060,www.best-deal-items.com//2154
ENTITY#062,www.xpcpro.com//73
ENTITY#062,www.getprice.com.au//167
ENTITY#062,www.ohc24.ch//183
ENTITY#062,www.planet-computer.it//201
ENTITY#062,www.makingbuyingeasy.co.uk//232
ENTITY#062,www.cleverboxes.com//245
ENTITY#062,www.pc-canada.com//347
ENTITY#062,www.imldirect.it//464
ENTITY#062,www.jrlinton.co.uk//600
ENTITY#062,www.kingsfieldcomputers.co.uk//764
ENTITY#062,www.softwarecity.ca//5801
ENTITY#063,www.ebay.com//15640
ENTITY#063,www.ebay.com//16653
ENTITY#063,www.ebay.com//18894
ENTITY#063,www.ebay.com//19423
ENTITY#063,www.ebay.com//20191
ENTITY#063,www.ebay.com//22524
ENTITY#063,www.ebay.com//22929
ENTITY#063,www.ebay.com//23008
ENTITY#063,www.ebay.com//23531
ENTITY#065,www.ebay.com//14921
ENTITY#065,www.ebay.com//19635
ENTITY#065,www.ebay.com//19688
ENTITY#065,www.ebay.com//23209
ENTITY#065,www.ebay.com//23369
ENTITY#066,catalog.com//327
ENTITY#066,www.pcconnection.com//3219
ENTITY#066,www.softwarecity.ca//5442
ENTITY#066,www.ebay.com//14362
ENTITY#066,www.ebay.com//16736
ENTITY#066,www.ebay.com//18576
ENTITY#066,www.ebay.com//18983
ENTITY#066,www.ebay.com//19247
ENTITY#066,www.ebay.com//20618
ENTITY#066,www.ebay.com//22500
ENTITY#066,www.ebay.com//22572
ENTITY#066,www.ebay.com//22907
ENTITY#066,www.ebay.com//23056
ENTITY#067,www.best-deal-items.com//578
ENTITY#067,www.best-deal-items.com//1119
ENTITY#067,www.best-deal-items.com//1176
ENTITY#067,www.best-deal-items.com//1232
ENTITY#067,www.best-deal-items.com//1391
ENTITY#067,www.best-deal-items.com//1641
ENTITY#067,www.best-deal-items.com//2178
ENTITY#067,www.best-deal-items.com//2728
ENTITY#067,www.ebay.com//11998
ENTITY#067,www.ebay.com//18724
ENTITY#067,www.ebay.com//21134
ENTITY#067,www.ebay.com//21645
ENTITY#067,www.ebay.com//21854
ENTITY#067,www.ebay.com//23158
ENTITY#068,www.makingbuyingeasy.co.uk//68
ENTITY#068,www.odsi.co.uk//114
ENTITY#068,www.xpcpro.com//162
ENTITY#068,www.odsi.co.uk//194
ENTITY#068,www.makingbuyingeasy.co.uk//216
ENTITY#068,www.xpcpro.com//242
ENTITY#068,www.best-deal-items.com//637
ENTITY#068,www.best-deal-items.com//700
ENTITY#068,www.best-deal-items.com//848
ENTITY#068,www.best-deal-items.com//878
ENTITY#068,www.best-deal-items.com//1743
ENTITY#068,www.best-deal-items.com//1862
ENTITY#068,www.best-deal-items.com//2029
ENTITY#068,www.best-deal-items.com//2151
ENTITY#068,www.best-deal-items.com//2173
ENTITY#068,www.best-deal-items.com//2690
ENTITY#069,www.best-deal-items.com//379
ENTITY#069,www.best-deal-items.com//583
ENTITY#069,www.best-deal-items.com//599
ENTITY#069,www.best-deal-items.com//867
ENTITY#069,www.best-deal-items.com//953
ENTITY#069,www.best-deal-items.com//1236
ENTITY#069,www.best-deal-items.com//1312
ENTITY#069,www.best-deal-items.com//1357
ENTITY#069,www.best-deal-items.com//1399
ENTITY#069,www.best-deal-items.com//1750
ENTITY#069,www.best-deal-items.com//2180
ENTITY#069,www.best-deal-items.com//2666
ENTITY#069,www.ebay.com//11563
ENTITY#069,www.ebay.com//18212
ENTITY#069,www.ebay.com//21421
ENTITY#069,www.ebay.com//22727
ENTITY#070,www.best-deal-items.com//230
ENTITY#070,www.best-deal-items.com//232
ENTITY#070,www.best-deal-items.com//343
ENTITY#070,www.best-deal-items.com//357
ENTITY#070,www.best-deal-items.com//451
ENTITY#070,www.best-deal-items.com//453
ENTITY#070,www.best-deal-items.com//1193
ENTITY#070,www.best-deal-items.com//1256
